username,text,likes,retweets,replies,views,created_at
Supervielle_ARG,"Casa Rafael apuesta al poder transformador del arte para promover la resiliencia en niños, niñas y adolescentes en situación de riesgo. Con un enfoque en la ""Educación por el Arte"" y acompañamiento psicológico y social, han impactado la vida de 5000 chicos de La Boca desde 2006.",0,0,4,694,2024-08-18T13:01:35.000Z
Supervielle_ARG,"Estas organizaciones están marcando una diferencia real en la vida de muchos niños y niñas. Vos también podés sumarte y ser parte de este cambio. 

Descubrí más sobre su valioso trabajo y cómo podés apoyar:
 
casarafael.org.ar
 
pilares.org.ar

#HumanBanking",1,0,0,588,2024-08-18T13:01:36.000Z
Supervielle_ARG,"¡+Pyme te trae una nueva edición del programa IMPULSATE! 

“Habilidades para gestionar tu pyme” es el ciclo de charlas y capacitaciones gratuitas que pensamos para que puedas potenciar tu negocio. Vas a llevarte verdaderas herramientas para el día a día. ¡Seas o no seas cliente!",0,0,1,514,2024-08-16T15:19:36.000Z
Supervielle_ARG,"Sumate el 27 de agosto, a las 17hs a la charla “¿Cómo tomar decisiones en tu negocio?”, es vía Zoom y estará a cargo del speaker Federico Buono.

Inscribite sin cargo en 
supervielle.com.ar/negocios/empre
… 
#HumanBanking",1,0,0,449,2024-08-16T15:19:38.000Z
Supervielle_ARG,"Tu billetera Supervielle hace que tu dinero crezca. Con Inversión Rápida, tu plata rinde todos los días y la podés retirar cuando quieras.

¡Abrí tu Cuenta Hit y Movela! ¿Qué esperás para disfrutar todas sus ventajas? 

#HumanBanking #Supervielle #InversiónRápida #movela",1,1,0,957,2024-08-15T18:16:17.000Z
Supervielle_ARG,"El smishing es una técnica de ciberataque que utiliza mensajes de texto, como SMS, WhatsApp y redes sociales, con el objetivo de obtener tu información confidencial para estafarte.
 
Conocé más acerca del smishing ingresando en 
supervielle.com.ar/blog/cibersegu
…
#HumanBanking",1,0,3,539,2024-08-14T13:01:52.000Z
Supervielle_ARG,"Se viene la 3ra edición del Premio Supervielle Exporta
Presentá tu estrategia de internacionalización y viajá a la Barcelona Business Week 2025.  
¡Próximamente!

#HumanBanking",0,0,7,1000,2024-07-26T13:03:03.000Z
Supervielle_ARG,"¡Hasta el 21 de julio, celebrás la amistad con más ahorros!

Aprovechá un 20% de ahorro (tope por transacción $1000) en tus compras pagando en cualquier QR con tus Tarjetas Supervielle.

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,2,971,2024-07-20T13:01:51.000Z
Supervielle_ARG,"¡Nuevamente, llegó RASPÁ Y GANÁ! 
 Pagar con QR desde la App Supervielle, ¡te conviene!

En cada compra superior a $4.000, sumás chances de ganar si pagás con QR desde la App Supervielle. Y si ganás, recibís el dinero

Conocé más en 
supervielle.com.ar
#HumanBanking",1,0,6,878,2024-07-16T13:02:24.000Z
Supervielle_ARG,"¿Todavía no usas MODO en la App Supervielle?
Asociá 
@MODO_Arg
 y pagá en cualquier QR con tus Tarjetas Supervielle de crédito. 

¡MODEAR es la que va! 

Conocé cómo asociarlo en 
supervielle.com.ar/personas/servi
…
#HumanBanking #MODO",1,0,1,689,2024-07-15T14:24:18.000Z
Supervielle_ARG,"Junto a 
@awscloud
  nos estamos transformando y queremos que seas parte de esta revolución tecnológica ¿querés sumarte?  
‌
Conocé nuestras búsquedas : 
lnkd.in/dUtHdUZW

#EmpleosAr",3,0,0,610,2024-07-12T16:17:37.000Z
Supervielle_ARG,"Con Smiles, volar tiene otro encanto  

El 11 y 12 de julio podés disfrutar de un 20% de ahorro en la compra de millas de Smiles, pagando con tus Tarjetas Supervielle de crédito. Tope $15.000.
Y si sos cliente Identité tenés un 30% de ahorro, tope $17.500.",0,0,2,645,2024-07-10T20:02:01.000Z
Supervielle_ARG,"Además, aprovechá 300% de BONUS EXTRA en millas, para miembros de CLUB SMILES  

 Conocé más en 
smiles.com.ar
 #HumanBanking",0,0,1,574,2024-07-10T20:02:02.000Z
Supervielle_ARG,"Recordá nuestros sitios oficiales:

 Web Supervielle:
supervielle.com.ar

 Online Banking:
personas.supervielle.com.ar

 Online Banking Empresas:
empresas.supervielle.com.ar",1,0,1,421,2024-07-03T20:23:28.000Z
Supervielle_ARG," Si tenés sospechas de haber sufrido una estafa virtual comunicate, de inmediato, al 1168423330. Esta es una línea exclusiva para denuncias a la que podrás llamar todos los días, las 24hs

Conocé más en 
supervielle.com.ar
#Ciberseguridad #HumanBanking",2,0,1,410,2024-07-03T20:23:29.000Z
Supervielle_ARG,"¡Volvieron las cuotas a Supervielle!

 Conocé más en 
supervielle.com.ar/personas/benef
…
#HumanBanking",1,0,1,490,2024-07-03T14:24:56.000Z
Supervielle_ARG,"Durante julio, con tus Tarjetas Supervielle de crédito:
Todos los días, tenés 12 cuotas fijas en Thermomix.
Los jueves y viernes, aprovechá 12 cuotas sin interés en Mercado Libre.
Los sábados y domingos, disfrutá 18 cuotas sin interés en electro seleccionados de COTO.",1,0,0,407,2024-07-03T14:24:56.000Z
Supervielle_ARG,"¡Llega la 10° edición de Relatos Cortos y te invitamos a deslumbrar con tu imaginación! 

Si sos cliente de Banco Supervielle te invitamos a participar del concurso literario “Grandes Autores, Relatos Cortos” 

Conocé más en 
supervielle.com.ar/relatoscortos
#HumanBanking",2,0,1,492,2024-07-02T16:01:43.000Z
Supervielle_ARG,"¡HACELO VOS!
Completá el formulario y sumate a nuestro programa de capacitaciones gratuitas en donde aprenderás los secretos de tu celular, el uso de las tarjetas de crédito y débito, Online Banking, App Supervielle, inversiones, pagos con QR, transferencias, ¡y mucho más!",0,0,1,494,2024-07-01T13:01:44.000Z
Supervielle_ARG,"¡No te lo pierdas! Ahora HACELO VOS, porque la tecnología no tiene edad.

Inscribite en 
supervielle.com.ar/hacelo-vos o llamá al 0810 222 2639.
#HumanBanking",2,0,0,358,2024-07-01T13:01:44.000Z
Supervielle_ARG,"Accedé solo a sitios de confianza

Desde Supervielle, queremos que navegues de forma segura. Acceder a sitios de confianza es fundamental para proteger tu información personal y financiera.

Abrimos hilo para conocer por qué es importante y cómo identificar sitios seguros.",1,1,4,576,2024-06-29T13:01:31.000Z
Supervielle_ARG," Si tenés sospechas de haber sufrido una estafa virtual comunicate, de inmediato, al 1168423330. Esta es una línea exclusiva para denuncias a la que podrás llamar todos los días, las 24hs

Conocé más en 
supervielle.com.ar
#Ciberseguridad #HumanBanking",0,0,1,423,2024-06-29T13:01:33.000Z
Supervielle_ARG,¡Invertí tu aguinaldo y hacelo rendir! ,0,0,1,456,2024-06-28T20:01:35.000Z
Supervielle_ARG," ¡Llegó el Programa de Referidos! 

¿Querés ganar premios recomendando a tus amigos? Ahora es tu oportunidad y abrimos hilo con algunos consejos

Conocé más en 
supervielle.com.ar/personas/benef
…
#HumanBanking",0,0,1,434,2024-06-24T13:01:56.000Z
Supervielle_ARG,"Los topes se establecerán considerando un período de 30 días corridos, considerando mes calendario.
Se prioriza a los referidos de mayor valor para pagar el premio.
El referido debe realizar al menos un consumo con su TD para que el referente sea premiado.",0,0,0,376,2024-06-24T13:01:56.000Z
Supervielle_ARG," Conexión segura con VPN 

¿Sabías que una VPN puede proteger tu información en redes públicas? Hoy te explicamos qué es una VPN y por qué es esencial para tu seguridad.

Abrimos hilo para descubrir cómo una VPN puede mantener tus datos seguros. ",0,0,1,503,2024-06-22T13:01:31.000Z
Supervielle_ARG," Si tenés sospechas de haber sufrido una estafa virtual comunicate, de inmediato, al 1168423330. Esta es una línea exclusiva para denuncias a la que podrás llamar todos los días, las 24hs

Conocé más en 
supervielle.com.ar
#Ciberseguridad #HumanBanking",0,0,1,393,2024-06-22T13:01:36.000Z
Supervielle_ARG,"Hoy celebramos la creación del símbolo que nos une a todos los argentinos. 

¡Feliz día!

#HumanBanking",1,0,0,488,2024-06-20T13:02:10.000Z
Supervielle_ARG,"El jueves 20 y viernes 21 de junio nuestras sucursales permanecerán cerradas.

Podrás seguir operando a través de nuestros canales digitales y automáticos.

Consultá nuestros tutoriales en 
supervielle.com.ar/tutoriales
#HumanBanking",0,0,0,442,2024-06-19T21:58:00.000Z
Supervielle_ARG,"Estamos orgullosos de contarte que entregamos nuestro 1er Préstamo Hipotecario.
En Supervielle te acompañamos a impulsar el sueño de tener tu casa propia.

Conocé más en 
supervielle.com.ar
#HumanBanking",3,1,4,972,2024-06-18T18:40:52.000Z
Supervielle_ARG,"¡Disfrutá más todo lo que querés con este beneficio en Mercado Libre!

Todos los jueves y viernes de junio tus compras en 
@ML_Argentina
 con tus Tarjetas Supervielle de crédito, ¡tienen 12 cuotas sin interés! 

Conocé más en 
supervielle.com.ar
#HumanBanking",4,1,1,535,2024-06-05T22:01:30.000Z
Supervielle_ARG," ¡Feliz Día del Ambiente! 

Hoy es un día especial para reflexionar sobre cómo podemos contribuir a un planeta más sostenible. 

¡Abrimos hilo para mostrarte cómo estamos haciendo nuestra parte! 

Conocé más en  
supervielle.com.ar

#HumanBanking #DiadelAmbiente",2,0,1,428,2024-06-05T16:30:15.000Z
Supervielle_ARG,"¡Llega la 10° edición de Relatos Cortos para que deslumbres con tu imaginación! 

Si sos cliente de Banco Supervielle te invitamos a participar del concurso literario “Grandes Autores, Relatos Cortos” 

 Conocé más en 
supervielle.com.ar/relatoscortos
#HumanBanking",3,1,0,457,2024-06-04T14:39:18.000Z
Supervielle_ARG,"Averiguá qué quiere papá con tiempo y asegurate de encontrar todo lo que necesitás.

Del 1 al 5/6, disfrutá de un 20% de ahorro (tope $10.000) en tiendas online adheridas a MODO, pagando con 
@MODO_Arg
 desde App Supervielle.

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,0,568,2024-06-02T14:30:22.000Z
Supervielle_ARG,"¡Hacé las compras con un beneficio!

Los viernes en Coto, ahorrá hasta un 30% de ahorro, tope semanal de $10.000, con tus Tarjetas Supervielle pagando en un QR de 
@MODO_Arg
.

Conocé más en 
supervielle.com.ar
#HumanBanking",1,0,0,598,2024-05-30T13:01:37.000Z
Supervielle_ARG,"¡Disfrutá de una experiencia única en Alamesa!

De jueves a domingos, aprovechá un 20% de ahorro con tus Tarjetas Supervielle de crédito, con tope de $3000. Si sos cliente Identité, tenés un 30% de ahorro, tope $6000.

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,2,589,2024-05-20T20:35:35.000Z
Supervielle_ARG,"¡Con Supervielle y MODO, ahorrás más!

¡No hay límite de transacciones para alcanzar el tope de reintegro!

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,3,683,2024-05-19T21:01:29.000Z
Supervielle_ARG,"Pagando con QR de MODO desde la App Supervielle, aprovechá:

Lunes y martes, hasta el 25/5, un 25% de ahorro en Sodimac.
Lunes, hasta el 31/5, un 30% de ahorro y 3 cuotas sin interés en Cheeky y Como Quieres Que Te Quiera.
Martes, hasta el 18/6, un 20% de ahorro en Shell.",1,0,2,503,2024-05-19T21:01:30.000Z
Supervielle_ARG,"¡Feliz día de la escarapela!

 #HumanBanking",4,0,0,764,2024-05-18T13:01:58.000Z
Supervielle_ARG,"¡Llegó RASPÁ Y GANÁ! 

En cada compra superior a $4000, sumás chances de ganar si pagás con QR desde la App Supervielle. Si ganás, recibís el dinero en el momento en tu cuenta

Conocé más en 
supervielle.com.ar
#HumanBanking",2,0,2,678,2024-05-17T15:47:23.000Z
Supervielle_ARG,"Supervielle, junto a #ExpoEFI, te invita a participar del evento de #Economía, #Finanzas e #Inversiones más importante del país el próximo 12 y 13 de junio, en La Rural.

Podés adquirir tu entrada en 
supervielle.com.ar/negocios/pymes
…

Conocé más en 
supervielle.com.ar
#HumanBanking",4,2,0,568,2024-05-16T19:35:18.000Z
Supervielle_ARG,"¡Abrí tu billetera Supervielle y empezá a moverla!
Descubrí los beneficios de abrir tu cuenta HIT gratis, en donde vas a poder realizar todas las operaciones que quieras, desde donde quieras y cuando quieras. 

Conocé más en 
supervielle.com.ar
#Movela #HumanBanking",1,0,1,981,2024-05-13T19:05:42.000Z
Supervielle_ARG,"La semana más caliente, días de ahorros imperdibles

Del 13 al 19 de mayo, 6 cuotas sin interés en Mercado Libre.
Del 13 al 15 de mayo, 6 cuotas sin interés en Farmacity y del 16 al 19 de mayo, 3 cuotas sin interés. Exclusivo en compras online en 
Farmacity.com",3,1,2,5000,2024-05-13T12:52:26.000Z
Supervielle_ARG,"¡Animate a pedirle a +Pyme la atención que necesitas!
Comunicate con un ejecutivo por videollamada, desde cualquier lugar y en horario extendido.
Abrí tu cuenta, accedé a la oferta crediticia y obtené el préstamo en 72hs de manera digital.
 
+Human 
+Banking 
+Pyme 
#HumanBanking",1,0,1,664,2024-05-02T22:01:56.000Z
Supervielle_ARG,"¡Ahorrá con este beneficio en 
@Mercadolibre
!
Hoy pagá tus compras con tus Tarjetas Supervielle de crédito y aprovechá:
Hasta 3 cuotas sin interés
Hasta 9 cuotas sin interés en productos seleccionados de la categoría Hogar

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,0,465,2024-05-02T16:34:30.000Z
Supervielle_ARG," ¡Hoy es el Día de la Contraseña! 
¿Sabías que tu contraseña es como una llave digital única?  Recordá siempre mantenerla como un secreto, ¡es tu mejor defensa contra accesos no autorizados! ",0,0,2,375,2024-05-02T15:30:29.000Z
Supervielle_ARG,"Te compartimos algunos consejos de seguridad para crear contraseñas fuertes:

Debe tener, al menos, 8 caracteres
Incluí letras mayúsculas, minúsculas, números y caracteres especiales
Nunca uses datos fáciles de identificar
Cada plataforma debe tener su propia contraseña",0,0,2,292,2024-05-02T15:30:33.000Z
Supervielle_ARG,"No olvides proteger tus contraseñas guardándolas de forma segura y cambiándolas periódicamente 

 Si tenés sospechas de haber sufrido una estafa virtual comunicate al 1168423330, nuestra línea exclusiva para denuncias

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,0,271,2024-05-02T15:30:33.000Z
Supervielle_ARG,"¡Feliz día internacional del Trabajador!

 #HumanBanking",3,0,2,467,2024-05-01T13:01:52.000Z
Supervielle_ARG,"El miércoles 1 de mayo nuestras sucursales permanecerán cerradas.

Podrás seguir operando a través de nuestros canales digitales y automáticos.

Consultá nuestros tutoriales en 
supervielle.com.ar/tutoriales
#HumanBanking",0,0,0,410,2024-04-30T21:30:00.000Z
Supervielle_ARG,"¡Tu caja de ahorro en Moneda Extranjera GRATIS está esperándote!

Si cumplís con los requisitos normativos, solicitala luego de dar de alta tu cuenta HIT
Si ya sos cliente, podés pedirla desde Online Banking

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,2,448,2024-04-30T14:41:28.000Z
Supervielle_ARG," Con este especial en Indumentaria, ¡ahorrá más!

Del 18 al 20 de abril, disfrutá estos beneficios, en marcas seleccionadas, con tus Tarjetas Supervielle pagando con 
@MODO_Arg
 desde App Supervielle.

Conocé más en 
supervielle.com.ar/landings/espec
…
#HumanBanking",0,0,1,421,2024-04-17T13:02:06.000Z
Supervielle_ARG,"Hasta un 30% de ahorro, tope $18.000.
Si sos cliente Identité, hasta un 35% de ahorro, tope $22.500. 
Si sos cliente Plan Sueldo, hasta un 40% de ahorro, tope $25.000.

Además, ¡aprovechá 3 cuotas sin interés pagando con tus Tarjetas Supervielle de crédito!",1,0,0,292,2024-04-17T13:02:07.000Z
Supervielle_ARG,"En nuestras sucursales, la inclusión es más que una prioridad, ¡es nuestro compromiso con cada uno de nuestros clientes! Por eso, te invitamos a conocer las nuevas medidas de accesibilidad.",2,2,1,498,2024-04-15T13:30:30.000Z
Supervielle_ARG,"Para clientes con discapacidad visual: ¡facilitamos aún más el acceso a la información con nuestro servicio de documentación en Braille! Ahora, no sólo se puede obtener documentación en Braille en las sucursales, sino que también se puede solicitarla a través de videollamada.",0,1,1,305,2024-04-15T13:30:33.000Z
Supervielle_ARG,"Y para clientes de sucursal virtual, ¡entregamos la documentación directamente en sus domicilios! Garantizamos la seguridad de sus datos con un proceso de encriptado, para proteger la información en todo momento.

Conocé más en 
supervielle.com.ar
#HumanBanking",1,2,1,309,2024-04-15T13:30:34.000Z
Supervielle_ARG,Servicio de intérprete para personas sordas: podrán ser atendidas en las sucursales a través de una plataforma con un intérprete de lengua de señas argentina (LSA).,1,0,1,44,2024-04-15T13:30:32.000Z
Supervielle_ARG,"¡Volvieron las cuotas a Supervielle!

Aprovechá estos beneficios con tus Tarjetas Supervielle de crédito.

 Conocé más en 
supervielle.com.ar/personas/benef
…
#HumanBanking",0,0,1,500,2024-04-11T17:35:38.000Z
Supervielle_ARG,"¡Hay una nueva modalidad de estafa telefónica!

Te compartimos todo lo que necesitás saber para que no te pase.

Si tenés sospechas de haber sufrido una estafa virtual comunicate, de inmediato, al 1168423330

Conocé más en en 
supervielle.com.ar
#HumanBanking",1,0,1,445,2024-03-27T18:51:08.000Z
Supervielle_ARG,"¡Los beneficios de Supervielle son mejores con MODO!

Del 25 al 31/3, tenés hasta un 20% de ahorro (tope $1000 por transacción y hasta 5 transacciones), con tus Tarjetas Supervielle en un QR de MODO desde la App Supervielle.

Conocé más en 
modo.com.ar/promos-banco?i
…
#HumanBanking",2,0,1,498,2024-03-25T12:02:06.000Z
Supervielle_ARG," ¿Sabías que podés hacer las compras para Pascua y ahorrar al mismo tiempo?

Conocé más en 
supervielle.com.ar
#HumanBanking #Supervielle #Beneficios #Supermercados #Ahorros #Chocolate #Rapanui #Havanna",0,0,1,647,2024-03-24T22:30:22.000Z
Supervielle_ARG,"En Rapanui, aprovechá un 20% de ahorro, con tus Tarjetas Supervielle de crédito.
Y, si sos cliente Identité, tenés hasta un 30% de ahorro, pagando con tus Tarjetas Supervielle Identité de crédito.",0,0,1,449,2024-03-24T22:30:24.000Z
Supervielle_ARG,"En Havanna, tenés un 30% de ahorro, con tu Tarjeta Supervielle de débito pagando con 
@MODO_Arg
 desde App Supervielle.
Los martes, en supermercados adheridos, ahorrá hasta un 20%, con tus Tarjetas Supervielle pagando con MODO desde App Supervielle.",1,0,0,471,2024-03-24T22:30:26.000Z
Supervielle_ARG,"Hoy es el Día Mundial del Agua, un recordatorio importante de la importancia de este recurso clave para la vida en nuestro planeta.",1,0,2,408,2024-03-22T12:02:18.000Z
Supervielle_ARG,"Solo el 0.01% del agua de la Tierra es potable y la demanda aumenta conforme al crecimiento de la población. Con el consumo excesivo ya presente en muchas ciudades, es crucial tomar medidas para su uso responsable.",2,1,1,311,2024-03-22T12:02:19.000Z
Supervielle_ARG,"¡Te compartimos unos tips!
No dejes correr el agua al cepillarte los dientes o al afeitarte.
Elegí bañarte con duchas cortas..
Para lavar el auto, utilizá un balde para no dejar correr el agua.

¡Cuidemos el agua!

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,0,261,2024-03-22T12:02:20.000Z
Supervielle_ARG,"Del 5 al 11/3, aprovechá un 20% de ahorro en tus compras pagando con tus Tarjetas Supervielle o pago con transferencia EN CUALQUIER QR desde App Supervielle.
Y si sos cliente Identité o Plan Sueldo el reintegro es de un 30%.

Conocé más en 
supervielle.com.ar
#HumanBanking",2,0,5,578,2024-03-05T15:09:51.000Z
Supervielle_ARG,"¡Los beneficios de Supervielle son mejores con MODO!

Si aún no operás con 
@MODO_Arg
, activalo y accedé a un 100% de ahorro, tope $4500, con tus Tarjetas Supervielle o Pago con Transferencia en un QR de MODO desde App Supervielle.
Conocé más 
supervielle.com.ar
#HumanBanking",0,0,2,554,2024-03-02T15:22:55.000Z
Supervielle_ARG,Queremos contarte las últimas novedades de Club Supervielle para que puedas disfrutar más de tus premios. ,0,0,2,557,2024-03-01T22:01:28.000Z
Supervielle_ARG,"Además, cambia el vencimiento de tus puntos. Los que tengas acumulados hasta el 30/04/2024 mantendrán su vigencia de 3 años para su vencimiento. A partir del 01/05/2024 los nuevos puntos que acumules tendrán 2 años para su vencimiento. ",0,0,1,364,2024-03-01T22:01:28.000Z
Supervielle_ARG,"Acordate de chequear regularmente tus puntos para poder canjearlos por tus premios favoritos.
Aprovechá a full Club Supervielle.
El programa que te premia por usar tus Tarjetas Supervielle.

Conocé más en 
supervielle.com.ar
#HumanBanking #Supervielle #ClubSupervielle",0,0,0,386,2024-03-01T22:01:29.000Z
Supervielle_ARG,"¡Conocé estás 5 claves a la hora de utilizar 
@MODO_Arg
  en App Supervielle! 

Usalo para todo y llevá todos tus ahorros al siguiente nivel. 

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,2,510,2024-02-26T21:34:24.000Z
Supervielle_ARG,"¡Los beneficios de Supervielle son mejores con #MODO!

Del 23 al 29/2, tenés hasta un 20% de #ahorro (tope $1.000 por transacción, hasta 5 transacciones), pagando con tus Tarjetas Supervielle en un #QR de 
@MODO_Arg
 desde la App Supervielle.

Conocé más 
modo.com.ar/promos-banco?i
…",1,0,1,426,2024-02-22T21:34:17.000Z
Supervielle_ARG,En Supervielle pensamos siempre en el futuro. Por eso innovamos en gestión educativa  desarrollando herramientas de gestión y ventajas para entidades educativas:,3,0,2,434,2024-02-21T15:15:40.000Z
Supervielle_ARG," Atención especializada. 
 Tasas diferenciales.
 Beneficios para docentes y padres. 

Conocé más sobre nuestra propuesta en 
supervielle.com.ar
#Supervielle #HumanBanking #Educación",0,0,1,337,2024-02-21T15:15:41.000Z
Supervielle_ARG,"En El Dorado (Pinamar):
De jueves a domingos, podés ahorrar en el restaurante del balneario y los viernes duplicá con MODO.

Todos los beneficios aplican pagando con 
@MODO_Arg
 desde la App Supervielle y los topes son por transacción.

Conocé más en 
supervielle.com.ar",1,0,0,354,2024-02-16T21:04:51.000Z
Supervielle_ARG,"¡La vuelta al cole es con Supervielle!

Del 15 al 18 de febrero, podés ahorrar en la compra de artículos escolares, librerías, uniformes e indumentaria deportiva en locales de marcas adheridas. Ahorrá hasta:",1,0,1,417,2024-02-15T18:15:25.000Z
Supervielle_ARG,"Un 20%  con tope $12.000.
Si sos cliente Identité, un 30%, con tope $17.000.
Si sos cliente Plan Sueldo, un 35%, con tope $20.000.

A los ahorros accedés pagando con tus Tarjetas Supervielle o Pago con Transferencia en un QR de MODO desde App Supervielle.",0,0,1,353,2024-02-15T18:15:25.000Z
Supervielle_ARG,"Además, si pagás con tus Tarjetas Supervielle de crédito en un QR de MODO, tenés 3 cuotas sin interés.

Este beneficio es acumulable con otros vigentes.

Conocé más en 
supervielle.com.ar

#HumanBanking #vueltaalcole #libreria #modo #uniformes",0,0,0,322,2024-02-15T18:15:26.000Z
Supervielle_ARG,"Si sos cliente Identité, podés disfrutar de un 30% de ahorro en la compra de millas de Smiles, pagando con tus Tarjetas Supervielle Identité de crédito. Tope $12.500.",0,0,1,292,2024-02-15T12:26:55.000Z
Supervielle_ARG," Además, si sos miembro de Club Smiles, ¡te llevás un bonus de 270% en la compra de millas para miembros de Club Smiles!

Conocé más en 
smiles.com.ar
#HumanBanking",0,0,0,300,2024-02-15T12:26:56.000Z
Supervielle_ARG,"El 14 de febrero, celebrá el amor con este beneficio, porque el amor se celebra mejor saliendo a comer.

En cualquier local del rubro Gastronomía ahorrá:",2,0,1,334,2024-02-14T12:03:26.000Z
Supervielle_ARG,"Hasta un 20%, pagando con tus Tarjetas Supervielle o Pago con Transferencia en un QR de MODO desde App Supervielle. Tope $4.000
Si sos cliente Identité, hasta un 30% pagando con tus Tarjetas Supervielle Identité o Pago con Transferencia en un QR de MODO desde App Supervielle.",1,0,1,284,2024-02-14T12:03:26.000Z
Supervielle_ARG,"Con Supervielle, ¡celebrá el amor en todas sus formas!

Conocé más en 
supervielle.com.ar
#HumanBanking",1,0,0,240,2024-02-14T12:03:27.000Z
Supervielle_ARG,"El lunes 12 y martes 13 de febrero nuestras sucursales permanecerán cerradas.

Podrás seguir operando a través de nuestros canales digitales y automáticos.

Consultá nuestros tutoriales en 
supervielle.com.ar/tutoriales
#HumanBanking",0,0,0,361,2024-02-11T22:04:00.000Z
Supervielle_ARG,"Pagar con #MODO desde la App Supervielle, ¡te conviene!

Activá 
@MODO_arg
 y accedé a un 100% de #ahorro, tope de $3500, pagando con tus Tarjetas Supervielle o Pago con Transferencia en un QR de MODO desde App Supervielle

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,0,375,2024-02-10T13:01:35.000Z
Supervielle_ARG,"El lunes 12 y martes 13 de febrero nuestras sucursales permanecerán cerradas.

Podrás seguir operando a través de nuestros canales digitales y automáticos.

Consultá nuestros tutoriales en 
supervielle.com.ar/tutoriales
#HumanBanking",1,0,0,347,2024-02-09T21:02:00.000Z
Supervielle_ARG,"Hoy es el Día Internacional de la Educación Ambiental, un recordatorio de que cada elección cuenta. ¡Descubrí cómo pequeñas acciones pueden marcar grandes diferencias!

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,1,402,2024-01-26T14:09:41.000Z
Supervielle_ARG,"¡Los beneficios de Supervielle son mejores con 
@MODO_Arg
! 

Del 25 al 31 de enero, tenés hasta un 20% de ahorro (tope $1.000 por transacción), pagando con tus Tarjetas Supervielle en un QR de MODO desde la App Supervielle.

Conocé más en 
modo.com.ar/promos-banco?i
…
#HumanBanking",0,0,0,397,2024-01-24T21:29:31.000Z
Supervielle_ARG,"Debido a medidas gremiales, este miércoles 24 la atención podría verse afectada.
 Podrás seguir operando a través de nuestros canales digitales y automáticos.
 Consultá nuestros tutoriales en: 
supervielle.com.ar/tutoriales

Conocé más en 
supervielle.com.ar
#HumanBanking",2,1,2,503,2024-01-23T21:27:31.000Z
Supervielle_ARG,"¡Tu caja de ahorro en Moneda Extranjera GRATIS está esperándote!

Si cumplís con los requisitos normativos, solicítala luego de dar de alta tu cuenta HIT
Si ya sos cliente, podés pedirla desde Online Banking

Conocé más en 
supervielle.com.ar
#HumanBanking",2,1,1,420,2024-01-22T13:05:00.000Z
Supervielle_ARG,"Reservá una mesa en un restaurante, que del ahorro nos encargamos nosotros

De jueves a domingo, en Gastronomía pagando con tus Tarjetas Supervielle de crédito, aprovechá un 20% de ahorro y, si sos cliente Identité, un 30%.

Conocé más 
supervielle.com.ar/personas/benef
…
#HumanBanking",0,0,2,396,2024-01-19T13:30:00.000Z
Supervielle_ARG,"Este verano llegá a todas partes

Todos los días, ahorrá hasta un 30% en Cabify.
30% de ahorro, pagando con tu Tarjeta Supervielle Identité de débito. 
20% de ahorro, pagando con tu Tarjeta Supervielle de débito.

Conocé más en 
supervielle.com.ar/personas/benef
…
#HumanBanking",1,0,0,387,2024-01-18T22:07:00.000Z
Supervielle_ARG,"Desayuná y merendá de la manera más dulce: ¡ahorrando!
En Mar del Plata, todos los días aprovechá un 30% en Havanna y Café Martínez pagando con tus Tarjetas Supervielle de débito en un QR de 
@MODO_Arg
 desde la App Supervielle.
Conocé más en 
supervielle.com.ar/personas/benef
…
#HumanBanking",1,0,3,573,2024-01-16T13:00:01.000Z
Supervielle_ARG,"El lunes 01 de enero nuestras sucursales permanecerán cerradas.

Podrás seguir operando a través de nuestros canales digitales y automáticos.

Consultá nuestros tutoriales en 
supervielle.com.ar/tutoriales
#HumanBanking",0,1,5,834,2023-12-31T23:47:46.000Z
Supervielle_ARG,"¡El 2023 fue un año de muchos logros!
Gracias por continuar eligiéndonos. Vamos por un 2024 donde hagamos mucho más.

¡Feliz año!
#HumanBanking",1,0,5,600,2023-12-29T20:10:35.000Z
Supervielle_ARG,"Realizá la compra desde un dispositivo de confianza.
 No utilices redes públicas a la hora de realizar compras online.
 Recordá tener el sistema operativo del dispositivo actualizado para evitar fallas en la seguridad, al igual que contar con un antivirus.",0,0,1,350,2023-12-28T15:59:23.000Z
Supervielle_ARG,"Comprá en tiendas oficiales, o en sitios web que te brinden confianza, y siempre chequeá que la página comience con HTTPS.

Conocé más en 
supervielle.com.ar
#HumanBanking",0,0,3,358,2023-12-28T15:59:24.000Z
