username,text,likes,retweets,replies,views,created_at,best_trend,trend_similarity,best_trend_position
uala_arg,¿Para qué pedir una Tarjeta de Crédito prestada si podés pedir gratis la tuya en la app? ,48,1,20,12000,2025-04-07T15:07:24.000Z,,0.0,
uala_arg,"La triple T de tu Cuenttta Remunerada

Tu plata rinde con una tasa de 30% TNA 

Transformala a 35% TNA en mayo, si sumás +$500.000 en inversiones y consumos este mes

Total disponibilidad de tu plata siempre, sin dejarla congelada ",27,3,21,15000,2025-04-04T18:27:44.000Z,,0.0,
uala_arg, Cuando te enterás que ahora tu Cuenta Remunerada puede rendir 5 puntos más… ,9,1,10,3000,2025-04-03T14:59:25.000Z,,0.0,
uala_arg,"Si acumulás $500.000 o más entre inversiones y consumos durante este mes, el próximo mes la tasa de tu Cuenta Remunerada sube 5 puntos y rinde un 35% TNA.  ¡La mejor tasa del mercado!
Sí, calculaste bien: podés ganar $28.700. Más usás Ualá, más rinde tu plata.",11,1,8,2000,2025-04-03T14:59:26.000Z,,0.0,
uala_arg," Para sumar los $500.000 podés:
 Hacer compras con tu Tarjeta de Crédito.
 Invertir en Dólar MEP, CEDEARs, Acciones y Bonos.
 Hacer recargas o pagar tus servicios.
 Realizar compras locales o internacionales con tu Tarjeta Prepaga.
 Pagar con QR.
 Usar tus Tarjetas",8,0,3,2000,2025-04-03T14:59:26.000Z,,0.0,
uala_arg,"Resumen semanal de mercados, donde hablamos de #FinanzasPeroFácil.  Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales, explicado en un solo hilo ",4,1,11,3000,2025-03-31T18:19:34.000Z,,0.0,
uala_arg," Rendimiento de CEDEARs
 El CEDEAR de la semana fue Alphabet (GOOGL, matriz de Google). También hubo interés en Apple, Coca-Cola, Vista y Tesla. Algunos CEDEARs subieron levemente y otros bajaron con fuerza.",3,0,1,2000,2025-03-31T18:19:36.000Z,,0.0,
uala_arg,"¡Hola Chat !

Haceme la mejor app para manejar tu plata al estilo Studio Ghibli:",68,1,23,18000,2025-03-28T19:57:04.000Z,,0.0,
uala_arg,"Mi mamá: ¿dónde se habrá metido mi hija?

Mi amiga y yo recorriendo lugares después de haber invertido los dólares en el FCI Ahorro Dólares con un rendimiento estimado del 6% anual ",9,0,23,3000,2025-03-25T20:50:47.000Z,,0.0,
uala_arg,"Resumen semanal de mercados, donde hablamos de #FinanzasPeroFácil.  Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales, explicado en un solo hilo ",9,1,8,3000,2025-03-25T15:25:29.000Z,,0.0,
uala_arg,"Rendimiento de CEDEARs 
El CEDEAR de la semana es NIO, fabricante chino de autos eléctricos. Sin embargo, el mercado presentó un rendimiento mixto: Lithium Americas, Coinbase y MercadoLibre lideraron las subas, mientras que otras empresas tecnológicas mostraron caídas leves.",0,0,4,2000,2025-03-25T15:25:31.000Z,,0.0,
uala_arg,"Perspectiva de Tasas e Inversión en Renta Fija 
Las curvas de tasas en pesos y dólares reflejan la evolución de la política monetaria y las expectativas del mercado ante los próximos movimientos de inflación y tasas de interés.

Este resumen presenta información clave sobre el",0,0,4,1000,2025-03-25T15:25:32.000Z,,0.0,
uala_arg,"Si hay plan, hay promo ",9,0,10,3000,2025-03-21T16:24:35.000Z,,0.0,
uala_arg,"Rendimientos Caja de Ahorro ARS:

- 
@uala_arg
 32%
- Galicia 0%
- Macro 0%
- Santander 0%
- BBVA 0%
- BNA 0%
- Bru 0%
- Bapro 0%
- BanCor 0%
- SUPV 0%
- CBA 0%

CF: 

- Nx 29%

Billeteras (FCIs no garantizado):

- MELI ~25%
- PP ~26%
- Cocos FCI ~31%

1M!
Lo mejor — o nada! ",661,48,70,75000,2025-03-18T10:30:32.000Z,,0.0,
uala_arg,"Resumen semanal de mercados, donde hablamos de #FinanzasPeroFácil.  Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales, explicado en un solo hilo ",6,0,11,3000,2025-03-17T20:21:01.000Z,,0.0,
uala_arg,"#4. Rendimiento de CEDEARs 
Tesla (TSLA) es el CEDEAR de la semana, pero el mercado mostró una tendencia dividida. Mientras que MicroStrategy, Vista y Nvidia lideraron las subas, otros CEDEARs como Bitfarms y Apple registraron caídas moderadas.",0,0,4,2000,2025-03-17T20:21:03.000Z,,0.0,
uala_arg,"Entrás a hacer una transferencia y ves contactos que ni te acordabas que existían…
Tu ex, el que te arregló el aire, Juan (NO ATENDER) 

 Ahora desde la app podés agregar, editar, eliminar y marcar contactos como favoritos. Hacé limpieza o asegurate de no volver a mandar",9,0,4,2000,2025-03-12T19:58:17.000Z,,0.0,
uala_arg,"Hoy es el día mundial de la siesta, ¿lo festejam ",14,0,13,3000,2025-03-11T20:38:20.000Z,,0.0,
uala_arg,"Resumen semanal de mercados, donde hablamos de #FinanzasPeroFácil.  Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales, explicado en un solo hilo ",13,1,14,3000,2025-03-10T18:14:44.000Z,,0.0,
uala_arg,"#4. Rendimiento de CEDEARs 
El CEDEAR de la semana es Ternium (TXAR), aunque el mercado en general mostró una tendencia mixta. Empresas como Bitfarms, Coinbase y Lithium Americas lideraron las subas, pero hubo bajas en otras compañías tecnológicas.",4,0,1,3000,2025-03-10T18:14:46.000Z,,0.0,
uala_arg,"#5. Perspectiva de Tasas e Inversión en Renta Fija 
Las curvas de tasas en pesos y dólares reflejan la evolución de la política monetaria y las expectativas del mercado ante los próximos movimientos de inflación y tasas de interés.
Este resumen presenta información clave sobre",1,0,3,2000,2025-03-10T18:14:47.000Z,,0.0,
uala_arg,"Los escuchamos, por eso ahora pagar tus consumos en dólares de la Tarjeta de Crédito es más fácil  . Lo haces a través de la app, en pocos pasos:

1. Si todavía no la tenés, abrí gratis tu Cuenta Dólares  
uala.onelink.me/tTSW/90jjnu0n

2. Ingresá a tu Tarjeta de Crédito y tocá",44,2,50,7000,2025-03-06T16:25:04.000Z,,0.0,
uala_arg,"Resumen semanal de mercados, donde hablamos de #FinanzasPeroFácil.  Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales, explicado en un solo hilo ",4,1,14,4000,2025-03-05T15:06:52.000Z,,0.0,
uala_arg,"#5. Perspectiva de Tasas e Inversión en Renta Fija 
Las curvas de tasas en pesos y dólares reflejan la evolución de la política monetaria y las expectativas del mercado ante los próximos movimientos de inflación y tasas de interés.",1,0,5,3000,2025-03-05T15:07:08.000Z,,0.0,
uala_arg,"Este resumen presenta información clave sobre el mercado internacional y argentino de manera fácil. Si querés conocer un poco más sobre el mercado de capitales, entrá a Aula Ualá, nuestra plataforma de Educación Financiera.  
uala.com.ar/aula-uala/repo
…",1,0,0,2000,2025-03-05T15:07:09.000Z,,0.0,
uala_arg,"Hay CEDEARs que subieron más rápido que el precio del kilo de helado . Mirá cuáles la vienen rompiendo en lo que va del 2025. 

Vos también podés invertir en CEDEARs desde la app en pocos pasos 
uala.onelink.me/tTSW/fig94f8r",5,3,20,5000,2025-02-27T20:15:49.000Z,,0.0,
uala_arg,"Resumen semanal de mercados, donde hablamos de #FinanzasPeroFácil.  Desde Aula Ualá, te traemos lo más relevante de las finanzas y mercados locales e internacionales, explicado en un solo hilo ",10,1,14,5000,2025-02-24T15:54:29.000Z,,0.0,
uala_arg,"#4. Rendimiento de CEDEARs 
Se resalta a Intel Corporation (INTC) como CEDEAR de la semana, complementado por un ranking en el que figuran instrumentos internacionales como Alibaba, Coca-Cola, Satellogic y NVIDIA, lo que ofrece oportunidades de diversificación global.",1,0,3,3000,2025-02-24T15:54:32.000Z,,0.0,
uala_arg,"#5. Perspectiva de Tasas e Inversión en Renta Fija 
El análisis abarca el comportamiento de las curvas de tasas fijas en pesos y dólares (tanto bajo ley extranjera como local), reflejando las expectativas del mercado ante la evolución de la política monetaria y la inflación.",1,0,2,2000,2025-02-24T15:54:33.000Z,,0.0,
uala_arg,Mi relación más estable es con estas promos ,15,1,42,5000,2025-02-14T16:08:50.000Z,,0.0,
uala_arg,Hoy es el día del soltero o mejor dicho el día de:,4,0,15,4000,2025-02-13T15:01:09.000Z,,0.0,
uala_arg,"Dejo esta promo en Patagonia por acá 
uala.com.ar/promociones/pa
…",1,0,4,3000,2025-02-13T15:01:10.000Z,,0.0,
uala_arg,Cuando me dicen que invertir es re difícil / cuando lo hago fácil desde la app de Ualá,81,4,27,8000,2025-02-12T20:05:27.000Z,,0.0,
uala_arg,"Nos unimos con 
@OpenAI
 para darte la mejor solución siempre que nos necesites.

De ahora en más, cuando nos contactes, te vamos a contestar con la mejor tecnología del mundo. 

Para que nuestra atención sea más rápida  y conversemos mejor, para darte mejores soluciones.",16,0,55,7000,2025-02-06T19:26:49.000Z,,0.0,
uala_arg,¿La receta para este día lluvioso? Seguir estirando tu dineeero desde la app con LA MEJOR TASA EN TU CUENTA REMUNERADA .,16,1,21,7000,2025-02-05T15:53:01.000Z,,0.0,
uala_arg,"¡Siempre es más fácil con Ualá Bis! Ahora cuando cobres con QR desde POS Pro vos ingresás el monto de la venta y el cliente sólo tiene que escanearlo para pagar con cualquier billetera virtual o app bancaria.  ¡Mucho más seguro para tu negocio!

Pero eso no es todo, también",11,1,16,5000,2025-02-03T19:29:01.000Z,,0.0,
uala_arg,"No seas como Carlitos , salí de la cueva y abrí gratis tu Cuenta en Dólares desde la app.

Además, podés comprar Dólar MEP, más fácil que acomodarte la melena a la mañana 

¿A quién te hace acordar Carlitos? ",4,0,6,2000,2025-01-22T15:09:01.000Z,,0.0,
uala_arg,Los 35 que no / Los 35 que sí,42,0,28,5000,2025-01-16T20:00:00.000Z,,0.0,
uala_arg,Pero podés empezar ahora. DtMF,20,3,7,5000,2025-01-16T18:45:22.000Z,,0.0,
uala_arg,"¿Necesitabas otra señal para empezar a invertir? 
Ahora podés hacerlo con 13 nuevos CEDEARs de ETF. Entrá acá  
uala.onelink.me/tTSW/fig94f8r  y filtrá por “ETF” para descubrirlos.

 Datito: muchos hacen foco en un sector específico y están compuestos por empresas que forman parte",4,1,8,3000,2025-01-15T15:20:57.000Z,,0.0,
uala_arg,"Si basás tu estrategia en sectores productivos  , estos ETF te pueden interesar:

 (XLC): si buscás invertir en empresas de servicios de comunicación ranqueadas dentro delS&P500.

 (XLRE): si buscás invertir en activos relacionados al sector inmobiliario, que involucran",2,0,1,2000,2025-01-15T15:21:00.000Z,,0.0,
uala_arg," Ya podés encontrar todos estos ETFs desde la sección “Invertir” > “CEDEARs, Acciones y Bonos” > “ETF”
¡Empezá ahora! ",3,0,4,2000,2025-01-15T15:21:01.000Z,,0.0,
uala_arg,"Primero, ¿qué es un ETF? 
Es una opción de inversión que agrupa muchos activos y cotiza en la bolsa. Dependiendo del ETF, podés invertir en distintas empresas, sectores productivos, geografías, etc.",2,0,1,138,2025-01-15T15:20:57.000Z,,0.0,
uala_arg,"¿Qué es el S&P500?
Es un índice que ranquea las 500 empresas más poderosas de EE.UU. Muchos de los nuevos ETFs invierten sectores específicos y en empresas que forman parte del S&P500, y pueden servirte para diversificar tus inversiones 

Ahora sí, acá están los nuevos CEDEARs",3,0,1,251,2025-01-15T15:20:58.000Z,,0.0,
uala_arg,"Chicos, para organizarnos, ¿alguien tiene pile? Llevo heladito de Lucciano´s que tengo promo 
uala.com.ar/promociones/lu
…",8,0,11,3000,2025-01-13T19:59:33.000Z,,0.0,
uala_arg,Hoy todos queremos ser mi vieja ,37,1,10,15000,2025-01-09T20:33:19.000Z,,0.0,
uala_arg,"- ¿Por qué tan elegante?
- Hoy se pagan intereses y amortizaciones de algunos Bonos 

¿No sabés de qué estamos hablando? No te preocupes, en este hilo te contamos todo para que vos también puedas estirar tu dineeeero",27,2,17,18000,2025-01-09T12:57:10.000Z,,0.0,
uala_arg,"¿Cuáles son los bonos que hoy pagan intereses y/o amortizaciones? 
AL30, AL35, AE38, AL41, GD30, GD35, GD38 y GD41.",9,0,2,3000,2025-01-09T12:57:13.000Z,,0.0,
uala_arg," ¿Cómo empezar?

Elegí los bonos en los que quieras invertir desde la app  
uala.onelink.me/tTSW/fig94f8r
Vestite elegante para la próxima fecha de pago de intereses y amortizaciones.",3,0,3,2000,2025-01-09T12:57:14.000Z,,0.0,
uala_arg,"Sabemos que te gustaría estirar la alarma, las vacaciones, una juntadita, pero tranqui porque de estirar tu dinero se va a seguir ocupando Ualá. ¡Te deseamos un muy feliz 2025!",23,1,8,4000,2024-12-30T19:17:11.000Z,,0.0,
uala_arg,Yo estirando mi aguinaaaaaaldo ,19,3,17,5000,2024-12-20T18:44:36.000Z,,0.0,
uala_arg,"Los productos de inversión del mercado de capitales son ofrecidos por Ualintec Capital S.A.U. Agente de Liquidación y Compensación Integral (CNV ALyCI N°1283 y CNV ACDI N°156). Todos a través de la app Ualá. Para más información y condiciones o limitaciones aplicables, consulte",5,0,8,3000,2024-12-20T18:44:37.000Z,,0.0,
uala_arg,"¡El ahorro de fin de año está acá!  Aprovechá estas promos y ahorrá con tus tarjetas Ualá  

Hilo con todo lo que podés aprovechar de hoy al lunes ",9,0,8,3000,2024-12-19T16:30:32.000Z,,0.0,
uala_arg,"Lunes 23/12 SUPER REINTEGRO 
 Coto: 30% con tus Tarjetas de Crédito. Tope: $20.000",2,0,3,2000,2024-12-19T16:30:36.000Z,,0.0,
uala_arg,"Entrá en 
uala.com.ar/promociones para aprovecharlas ",2,0,0,2000,2024-12-19T16:30:37.000Z,,0.0,
uala_arg,"Sábado
  Farmacity: 25% de reintegro con tus tarjetas Ualá. Tope hasta $8.000",0,0,2,290,2024-12-19T16:30:35.000Z,,0.0,
uala_arg," Especial Navidad: Sábado y domingo

 30% en Indumentaria y deportes con tus Tarjetas de Crédito en Paula Cahen D'Anvers, 47 Street, Penguin, EQQUS, Dexter, Moov y más. Tope: $30.000 por marca

 20% en librerías Yenny, El Ateneo y más con tus Tarjetas de Crédito. Tope:",0,0,1,336,2024-12-19T16:30:35.000Z,,0.0,
uala_arg,"El fútbol nos llevó a Qatar, y la Tarjeta de Crédito Ualá te lleva a cualquier parte del mundo 

1. Es internacional, como tu amor por el fútbol 
2. Pedirla es gratis, como soñar con la cuarta 
3. Tenés promos que te hacen ganar siempre, como un golazo de él 

¡Pedila y",8,0,7,3000,2024-12-18T21:24:27.000Z,,0.0,
uala_arg,"Producto ofrecido por Wilobank S.A.U que opera a través de la aplicación móvil Ualá. Sujeta a aprobación crediticia. Más información en 
uilo.com.ar.",2,0,2,2000,2024-12-18T21:24:28.000Z,,0.0,
uala_arg,"¿Te está llamando el aguinaldo y no sabés que decirle? Tranqui, en la app podés estirar tu aguinaaaldo con la Cuenta Remunerada que rinde 40% TNA, la más alta del mercado ",28,1,7,11000,2024-12-18T15:13:06.000Z,,0.0,
uala_arg,"Beneficio exclusivo para el titular de una caja de ahorros en pesos (la “Caja de ahorro”) otorgada por Wilobank S.A.U. - CUIT: 30-71565463-2 con domicilio en Nicaragua 4677, piso 1, CABA, Argentina - (“Uilo”) que opera a través de la aplicación movil Ualá. El saldo que se",1,0,0,2000,2024-12-18T15:16:40.000Z,,0.0,
uala_arg,"Paso a paso de cómo estirar tu aguinaldo desde la app:

1. Ingresalo a tu Cuenta Remunerada y mirá cómo rinde un 40% TNA con la mejor tasa del mercado .

2. Listo, era eso. ",19,1,6,4000,2024-12-16T18:46:30.000Z,,0.0,
uala_arg,"Beneficio exclusivo para el titular de una caja de ahorros en pesos (la “Caja de ahorro”) otorgada por Wilobank S.A.U. - CUIT: 30-71565463-2 con domicilio en Nicaragua 4677, piso 1, CABA, Argentina - (“Uilo”) que opera a través de la aplicación movil Ualá. El saldo que se",2,1,3,2000,2024-12-16T18:46:31.000Z,,0.0,
uala_arg,¿Vos ya estirás tu dineeeero en la Cuenta Remunerada?,35,3,11,8000,2024-12-11T19:58:21.000Z,,0.0,
uala_arg,"Las tasas de FCI bajan, porque no tienen alternativa. A pesar de lo que algunos dijeron. Porque dependen de las tasas activas.
La tasa de la Cuenta Remunerada 
@uala_arg
 es 40% — y continúa.
Es la diferencia fundamental entre una Cuenta Remu y un FCI. QED.
La competencia eleva! ",314,20,35,20000,2024-12-11T12:34:25.000Z,,0.0,
uala_arg,Una fórmula para ahorrar en nafta todo diciembre ,9,0,12,4000,2024-12-09T20:00:00.000Z,,0.0,
uala_arg, No soy tu yo del pasado hecho con inteligencia artificial pero si vengo a decirte que vayas pensando cómo vas a estirar tu aguinaaaaldo ,14,0,4,3000,2024-12-09T18:19:06.000Z,,0.0,
uala_arg,"Dos nuevos CEDEARs para invertir desde la app. 

 Ya habíamos hecho un spoiler, así que no se sorprendan. Podés encontrarlos en la app con estos nombres:

 #IBIT, el primer CEDEAR de Bitcoin que busca replicar el precio de la cripto más importante del mundo. 
 #FXI, es",21,2,10,4000,2024-12-06T16:13:42.000Z,,0.0,
uala_arg,"Sumamos nuevos CEDEARs para que puedas acceder a más alternativas de inversión desde la app, fácil y en pocos pasos. ¡Mirá cuáles son! ",10,1,3,3000,2024-12-05T20:10:26.000Z,,0.0,
uala_arg,"#ETHA, busca replicar el precio de la criptomoneda Ethereum.
#GLD, sigue el precio del oro físico.
#SH, replica a la inversa el valor del S&P 500. Pensado para los inversores que buscan cubrirse en mercados bajistas.",10,0,1,2000,2024-12-05T20:10:26.000Z,,0.0,
uala_arg,"Atentis, mañana se vienen más novedades ",12,0,4,2000,2024-12-05T20:10:27.000Z,,0.0,
uala_arg,"Te canto el top 5 de hits financieros 

1. Cuenta Remunerada, todos los días te da más por tu plata 
2. Tarjeta de Crédito, la pedís gratis desde la app 
3. Plazo Fijo, rendimientos a tu medida 
4. Cuenta en Dólares, la abrís GRATIS y podés comprar Dólar MEP 
5.",23,2,8,4000,2024-12-04T19:16:53.000Z,,0.0,
uala_arg,"¿Un oso caminando por la ciudad? Sí, esto es cine
 Y sí, es hora de salir de la cueva.  Abrí gratis tu Cuenta en Dólares desde la app, ¡no pagás costos de mantenimiento y podés comprar Dólar MEP!",16,1,9,3000,2024-12-03T13:24:10.000Z,,0.0,
uala_arg,"Tranqui, porque puedo pagar el subte con mi tarjeta Mastercard Ualá.",97,4,11,5000,2024-12-02T14:43:32.000Z,,0.0,
uala_arg,"¿Nueva forma de pagar el subte y encima estirás tu dineeeero? Yo estoy 
Apoyás tus tarjetas Mastercard Ualá sobre los molinetes o tu celu con NFC y podés ahorrar hasta $17.000 en promos acumulables a partir del 1/12. ",64,9,17,13000,2024-11-29T16:23:16.000Z,,0.0,
uala_arg,"¡Basta de hacer cuentas, disfrutá ahora! Contás con Ualá para hacer realidad al instante eso que querés. Pedí tu préstamo fácil y rápido desde la app. 
¿Vos ya lo aprovechaste? Contanos ",8,0,5,4000,2024-11-28T18:35:02.000Z,,0.0,
uala_arg,"¿Qué significa esto? Que nuestros inversores, incluyendo nuevos, siguen apostando por #Ualá en el camino para llevar nuestra misión aún más lejos.

Y para ustedes, nuestros +8 millones de usuarios, nos permite ofrecerles más innovación y un ecosistema de productos con la mejor",35,2,3,5000,2024-11-11T16:32:54.000Z,,0.0,
uala_arg,"Sin dudas, este es un paso hacia nuestra misión de acercar las finanzas y hacerlas más fáciles, pero sobre todo es un nuevo punto de partida para lo que se viene.  GRACIAS por ser parte de este camino ¡Lo mejor está por venir!",20,0,2,4000,2024-11-11T16:37:50.000Z,,0.0,
uala_arg," ¡Viví una experiencia única! 
Participá por 2 entradas para ir a ver Argentina vs. Perú el 19/11. 
¿Cómo?  Pagando tus compras superiores a $5.000 con tus Tarjetas Ualá.
Si estuviste entre los 5 que más compraron hasta el 10/11, te ganás 2 entradas para ir a ver a los",16,4,11,6000,2024-11-05T18:11:47.000Z,,0.0,
uala_arg,"Conocé más en 
uala.com.ar/tyc-concurso-e
…",4,0,3,3000,2024-11-05T18:11:48.000Z,,0.0,
uala_arg,No estábamos preparados para tanta poesía un jueves lluvioso ,11,2,3,7000,2024-10-24T20:01:17.000Z,,0.0,
uala_arg,"¡Nueva Cuenta en Dólares!  Abrila gratis desde la app y salí de la cueva.
¿Lo mejor? No pagás costos de mantenimiento. Además, podés comprar Dólar MEP , enviar y recibir transferencias.

Si todavía no te aparece la opción para abrir tu Cuenta en Dólares, no te preocupes",112,11,30,11000,2024-10-23T19:08:33.000Z,,0.0,
uala_arg,"Repitan conmigo: si aceptan QR, aceptan Ualá. 

Escaneá desde la app el de color celeste, el verde, o el que sea. ¡Es fácil y 100% interoperable! ",16,0,5,5000,2024-10-17T19:46:07.000Z,,0.0,
uala_arg,No tengo pruebas pero tampoco dudas de que algunos todavía no compraron el regalo para el domingo  por eso te dejo estas promos para aprovechar ,18,2,5,5000,2024-10-17T13:54:34.000Z,,0.0,
uala_arg,"Tecnología 
 20% de reintegro en Start_ todos los días con tarjeta de Crédito Ualá.
Tope: $30.000
 15% de reintegro y envío gratis en la web de Smartlife todos los días con tus tarjetas Ualá con el código ""UALICIDAD"".
Sin tope",3,0,1,3000,2024-10-17T13:54:36.000Z,,0.0,
uala_arg,"Conocé todas las promos 
uala.com.ar/promociones",1,0,0,3000,2024-10-17T13:54:37.000Z,,0.0,
uala_arg,MEParece que es por acá,5,1,2,3000,2024-10-15T17:59:11.000Z,,0.0,
uala_arg,¿Qué día es hoy? 10/10,88,10,19,5000,2024-10-10T19:43:29.000Z,,0.0,
uala_arg,"Este eclipse te viene a recordar que necesitás estirar tu sueldo?
Conocé todas las opciones que tenés para invertir tu plata en la app de Ualá.
#EstiráTuDinero",21,2,7,3000,2024-10-02T18:53:17.000Z,,0.0,
uala_arg,"¿Te diste cuenta de que ya no podés hacer más gastos en octubre y octubre recién empezó?

Tranqui #ContásConUalá para pedir un préstamo o pasar a cuotas tus consumos en 1 minuto.",4,1,2,2000,2024-10-01T15:24:48.000Z,,0.0,
uala_arg,"¿Los servicios te salen un ? ¡Que te duela menos! 
#EstiráTuDinero con Ualá y dejá tu plata en la Cuenta Remunerada que rinde 45% TNA, la mejor del mercado .   Ah, y también tenés opciones para invertir tu plata, fácil y rápido, a través de la app .",4,0,5,3000,2024-09-25T17:35:55.000Z,,0.0,
uala_arg,"¡Que tu almacenero no te fie más! #EstiráTuDinero con Ualá y dejá tu plata en la Cuenta Remunerada que rinde 45% TNA, la mejor del mercado .   Ah, y también tenés opciones para invertir tu plata, fácil y rápido, a través de la app .",12,2,6,2000,2024-09-24T14:02:00.000Z,,0.0,
uala_arg,"¿Te pasó que las cuentas no te cierran? 
Con Ualá podés convertir en cuotas los gastos que ya hiciste y recuperar esa plata justo cuando más la necesitás. Fácil, rápido y todo desde tu celular.  #ContásConUalá",5,2,2,2000,2024-09-23T17:55:44.000Z,,0.0,
uala_arg,Apostamos por nuevos jugadores para el futuro ,2,0,8,1000,2024-09-19T19:47:16.000Z,,0.0,
uala_arg,10,4,0,5,1000,2024-09-19T19:47:17.000Z,,0.0,
uala_arg,"No estoy llorando, se me metió un Agustín en el ojo ",18,2,16,6000,2024-09-11T17:37:35.000Z,,0.0,
uala_arg,"- y la Cuenta Remunerada ganadora es ... La de la app de Ualá
- Un saludo a todos los que me conocen y al equipo que lo hace posible.",27,3,20,3000,2024-09-10T16:08:54.000Z,,0.0,
uala_arg,"No te olvides de los verdes 
Con ese puchito que te quedó después de pagar la tarjeta podés aprovechar para comprar #dolar MEP en la app de Ualá. Nunca fue más fácil dolarizarte. ",4,0,5,2000,2024-09-10T14:50:25.000Z,,0.0,
uala_arg,"Cierro los ojos, NO IMAGINO ALGO MEJOR que una tasa de 45% TNA, todos los días, sin plazos ",35,1,35,6000,2024-09-04T19:47:00.000Z,,0.0,
uala_arg,A los hechos me remito,16,1,7,7000,2024-09-03T21:13:52.000Z,,0.0,
uala_arg,"Día ganado . 
La mejor tasa: 45% TNA.",53,3,13,8000,2024-09-03T17:45:34.000Z,,0.0,
uala_arg,"Ey, pss, por si todavía no te enteraste… ¡En la app de Ualá tenés la mejor tasa del mercado! ¿Qué esperás para descargar la app y hacer crecer tu plata un 45% TNA en tu Cuenta Remunerada? Es fácil.",84,8,124,49000,2024-09-02T14:04:40.000Z,,0.0,
uala_arg,"Hoy estoy en modo 
@pbarbieri
 y les quiero decir que el lunes se viene algo Espero que el equipo de Marketing no me diga nada… Ah, cierto, yo soy Marketing y no autorizo.",145,8,24,25000,2024-08-30T19:31:55.000Z,,0.0,
uala_arg,Cada vez que me preguntan qué voy a hacer con el sueldo ,9,1,7,4000,2024-08-30T15:23:03.000Z,,0.0,
uala_arg,"Haz que tu cuenta valga la pena  con una tasa del 41% TNA.

Pasá tu sueldo a la Cuenta Remunerada y hacé rendir tu platita desde el día 1.

#CrisMorenaDay",18,2,10,4000,2024-08-29T14:41:34.000Z,,0.0,
uala_arg,"Lo pedís, lo tenés ",35,4,12,8000,2024-08-26T16:41:20.000Z,,0.0,
uala_arg,Abro debate: ¿Hasta qué edad dicen que se puede recibir regalo por el día de la niñez? Fijate estas promos para ahorrarte unos pesos a cualquier edad.,7,1,27,9000,2024-08-15T19:31:02.000Z,,0.0,
uala_arg,"10% de descuento en Samsung. Todos los días en la compra de auriculares inalámbricos Galaxy Buds pagando con Ualá
uala.com.ar/promociones/sa
…",1,0,4,3000,2024-08-15T19:31:03.000Z,,0.0,
uala_arg,"Conocé todas las promos para darte un gustito este mes 
uala.com.ar/promociones",2,0,1,2000,2024-08-15T19:31:04.000Z,,0.0,
uala_arg,"Martes 13 no tiene nada de mala suerte si tu plata crece al 41% TNA, digo, me parece.",39,4,21,6000,2024-08-13T19:26:55.000Z,,0.0,
uala_arg,"Si tenés 13 años, ya podés hacer que tu plata crezca en un 41% TNA. Es fácil, sólo tenés que bajarte la app y abrir gratis tu Caja de Ahorro en Uilo. El resto lo hacemos nosotros. Dale, champion .",3,1,11,3000,2024-08-13T14:42:41.000Z,,0.0,
uala_arg,"Gente, no se olviden que hoy hay 25% de reintegro en Cotopagando con tarjetas Ualá. 
Tope: hasta $10.000
Conocé más en 
uala.com.ar/promociones/co
…",7,1,12,3000,2024-08-12T18:15:43.000Z,,0.0,
uala_arg,"Me despierto, otra coronación de gloria. 
Rendimiento imparable, tanto en la cancha como en la app de Ualá. 
Descubrí todos los días los rendimientos que genera tu plata en tu Caja de Ahorro.",37,5,10,12000,2024-08-09T16:20:26.000Z,,0.0,
uala_arg,"Shhh ... ¿Te contamos un secreto? La clave está en congelar tu tasa, no en descongelar tu plata.
Hacé un Plazo Fijo en Uilo a través de la app de Ualá a 180 días y ¡congelá tu tasa del 45% TNA!",36,1,21,14000,2024-08-08T14:50:29.000Z,,0.0,
uala_arg,"Dicen que emprender no es fácil y que nadie te cuenta la verdad 
Hasta que empezás a cobrar con Ualá Bis y recibís tu plata al instante con las comisiones más bajas. 
Con Ualá Bis, tu negocio se siente más tuyo. 
Encontrá más info en 
ualabis.com.ar",7,0,1,3000,2024-08-07T15:40:43.000Z,,0.0,
uala_arg,"¡Agrandamos nuestras promos! A partir de hoy, vas a poder ahorrar más de $40.000 por mes. Sólo tenés que abrir tu caja de ahorro Uilo a través de la app de Ualá ¡es gratis! 

Aprovechá 25% de reintegro en Coto, 25% en Farmacity, 15% en app YPF ¡y más!
uala.com.ar/promociones",20,1,20,5000,2024-08-01T15:17:59.000Z,,0.0,
uala_arg,"Ami, date cuenta. Si activás tu cuenta remunerada a través de la app Ualá, vas a tener unos pesos más todos los días. ¡Feliz día!",9,0,13,5000,2024-07-20T16:21:06.000Z,,0.0,
uala_arg,Julio tiene unos pesitos más en la cuenta todos los días ,63,5,25,36000,2024-07-01T17:58:08.000Z,,0.0,
uala_arg,"Ser quien sos debería ser fácil. 

Hoy y siempre celebramos el ORGULLO y la libertad para elegir cómo vivir.",22,2,8,5000,2024-06-28T19:27:32.000Z,,0.0,
